STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,airpol,Air pollutants and greenhouse gases,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2015,,392865072.7,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2016,,406963131.32,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2017,,425053978.04,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2018,,425636144.69,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2019,,404882286.2,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2020,,388863916.71,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2021,,420284940.82,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2022,,402753037.45,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PL,Poland,2023,,377182887.62,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2014,,66348435.25,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2015,,70411788.66,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2016,,68307614.5,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2017,,73665378.85,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2018,,70422004.19,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2019,,67300401.51,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2020,,58848752.79,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2021,,58040261.82,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2022,,60187261.24,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,PT,Portugal,2023,,57024165.74,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2014,,119563363.59,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2015,,118464361.89,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2016,,116941729.23,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2017,,120245099.77,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2018,,121008775.6,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2019,,117840035.25,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2020,,113509606.9,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2021,,117556494.67,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2022,,112099586.56,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RO,Romania,2023,,109687981.22,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2014,,53737294.83,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2015,,61463698.74,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2016,,63054390.83,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2017,,63845312.25,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2018,,62878722.38,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2019,,62240606.35,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2020,,63664803.58,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2021,,61792109.24,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,RS,Serbia,2022,,62555462.46,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2014,,56563955.12,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2015,,57086716.27,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2016,,58024947.49,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2017,,56508015.56,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2018,,55635150.55,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2019,,54183589.2,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2020,,48613090.33,,,,,
dataflow,ESTAT:ENV_AC_AIBRID_R2(1.0),Air emissions accounts totals bridging to emission inventory totals,A,Annual,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",AEMIS_RES,Air emissions by resident units (production activities and households),T,Tonne,SE,Sweden,2021,,50778337.58,,,,,
